YouTube,status,name,track,day,organization,photo,linkedin,linkedin2,twitter,twitter2,title,abstract,description,bio
,confirmed,Aron Eidelman,1,1,Google,Aron Eidelman.png,https://www.linkedin.com/in/aroneidelman/,,,,Don't Let Your AI's Patch Break Prod: SRE Patterns for Autonomous Remediation,"Software and security teams have never had to patch so much code so quickly. AI agents can generate vulnerability fixes in seconds, but pushing unverified, machine-authored code to production has led to trading a CVE for a production outage.
To solve this problem, SRE principles are now gaining new traction in application security and development teams that realize mitigating one risk shouldn't create another. To benefit at all from agents in SSDLC, we need operational cultures that recognize reliability as a combined social and technical measure, rather than just another tooling challenge.
In this talk, we’ll walk through the practical mechanics of safely remediating vulnerabilities with agents. We’ll cover how TDD provides the baseline contract to keep patches from breaking existing features, why symptom-based test coverage catches regressions traditional tests miss, and how sandboxed runtimes isolate untrusted agent execution. Finally, we’ll look at closing the loop with automated canary analysis and SLO-driven rollbacks so fixes can deploy without risking production.
We'll stick to real scenarios that helped us patch hundreds of repositories without breaking any relying applications (at least as far as users could tell).",,"Aron Eidelman is a Senior Developer Relations Engineer and Security Advocate at Google. He works on AI software security, leading developer enablement for Google's AI Threat Defense program, CodeMender, and Antigravity security skills. He co-authored Kaggle's ""5 Days of AI Agents"" curriculum, which trained over 350,000 developers globally in secure coding. Aron is a frequent speaker on secure software development, with recent talks at Google Cloud Next '26 and the Zenity AI Agent Security Summit.
Outside of Google, Aron serves as the Chairman of Azure Printed Homes. The company 3D prints modular housing from recycled plastic, repurposing 150,000 plastic bottles per unit for wildfire recovery projects in LA and a new 62-unit housing village in San Luis Obispo."
,confirmed,Joel Lipton,1,1,FoxCommand,Joel Lipton.png,https://www.linkedin.com/in/joel-lipton-313b0296/,,,,Reliable AI Needs More Than Observability,"We know how to observe conventional software: requests, traces, errors, latency, resource utilization. But an AI system can return 200 OK, stay within its latency budget, and still make the wrong decision.
That creates a different reliability problem. What instructions and policies governed an execution? What did the model actually receive? Which decisions were probabilistic and which were deterministic? What changed between two runs? Can we replay an execution, test a proposed change against historical cases, and produce evidence of exactly what happened?
This talk explores the architecture that emerged while building AI for real operational workflows: shrinking the responsibility of the model, moving policy and authority into deterministic software, and treating execution itself as a governed, replayable artifact.
The goal isn’t to make probabilistic models deterministic. It’s to make the systems around them controllable, testable, and accountable.",,"Joel Lipton is the founder of FoxCommand and a former Product Designer at Amazon, where he worked on Agent AI integration into customer facing and operations products. His background spans product design, AI systems, and complex operational workflows.
He is currently building FoxCommand, an execution and governance layer for AI systems that lets teams define deterministic contracts and policies around probabilistic models, then replay, compare, simulate, and audit how those systems behave.
His work focuses on a practical engineering problem: how do we get the flexibility of probabilistic models without giving up the control, testability, and accountability we expect from production software?"
,confirmed,Edward Borukhov,1,1,Walmart Global Tech,Edward Borukhov.png,https://www.linkedin.com/in/eborukhov/,,,,When the On-Call Engineer Is an Agent: Incident Response for AI-Driven Systems,"How AI agents fail differently than traditional software—silently, non-deterministically, and in ways that drift as models update—and practical patterns for incident classification, observability, and postmortems built for probabilistic systems.",,"Edward Borukhov is the Fractional Head of Reliability & Operations at Beyond Uptime, where he helps organizations build incident response and operational maturity for both traditional and AI-driven systems. He spent 15 years in enterprise SRE and technical operations at Walmart Labs, Symantec, Harmonic, and Apple, and now works as a fractional reliability lead for companies navigating the shift from reactive incident response to proactive, AI-enabled operations."
,confirmed,Artemis Leonardou,1,1,NOFire AI,Artemis Leonardou.png,https://www.linkedin.com/in/artemisln/,,,,The Junior Engineer Is Gone and Your On-Call Has Not Noticed,"The career ladder most teams still hire into does not really describe the people joining them now, and on-call is where that gap shows up first. I started shipping production code at fourteen. I never got the version of this job where someone walks you through syntax and then slowly widens your scope, because by the time I started, that was not how anyone around me was learning. We went from tutorials straight to orchestrating systems with agents. That produces engineers who move unusually fast and who have real gaps in unusual places, and most runbooks and escalation paths assume neither of those things. In fifteen minutes I want to be specific about what that looks like from the inside. Where we are genuinely faster, where we are genuinely worse, and the two things I would change about code review and on-call rotation if you are hiring people like me. You would probably rather hear it from someone currently living it than from a report about us.",,"Artemis Leonardou is a software engineer and DevRel at NOFire AI. She has been building since she was 14 and now ships AI-generated code to production as a matter of routine, which is where most of what she talks about comes from. She was selected among the top 2000 global CS talents for Y Combinator's AI Startup School, has won first place in three hackathons, and her technical content has crossed 2 million views as Artemis Codes. She has spoken at React Summit and TechBiz, speaks at DevConf.US in September 2026, and leads a hands-on workshop at Open Conf in November. She is 19 and still a full-time student."
,confirmed,Eddie Tejeda,1,1,Hotdata,Eddie Tejeda.png,https://www.linkedin.com/in/eddietejeda/,,,,The Agent Data Bus: Shared State for Multi-Agent Systems,"Multi-agent AI systems are distributed systems, but many still pass data through prompts. This loses information, wastes tokens, and makes failures hard to manage.
This talk presents a shared data bus where agents exchange a database ID. Using a real three-agent pipeline, I’ll cover retries, conflicting writes, access control, monitoring, and cleanup. I will also provide a guide for choosing between prompts, queues, files, and databases.",,"Eddie Tejeda is co-founder and CTO of Hotdata.dev , which helps AI agents create databases in milliseconds. He is a two-time founder and previously led engineering at Mode Analytics and ThoughtSpot."
,confirmed,Vanshika Gupta,1,1,ViralCircle,Vanshika Gupta.png,https://www.linkedin.com/in/vanshikaguptapm,,,,How to Turn LinkedIn Into Your #1 B2B GTM Channel,"Most B2B companies treat LinkedIn as a content channel. This talk breaks down how to turn it into a GTM engine, including the content formats that work (and the ones that don’t), how to build the right audience, and how to turn attention into conversations, pipeline, and customers.",,"Vanshika Gupta is the founder of ViralCircle, a marketing agency that helps AI and tech companies turn founder-led content into a growth and customer acquisition channel.
Previously, she worked in marketing at YC-backed Julius AI. With a background in computer science and technology management, she brings together technical understanding and creative marketing for the AI and startup ecosystem."
,confirmed,Ishan Shah,1,1,PayPal,Ishan Shah.png,https://www.linkedin.com/in/ishandshah/,,,,"AI Gardening for SRE: Managing Context, Memory, and Entropy in Long-Running Agents","Traditional systems fail through code paths, dependencies, resource limits, and bad assumptions. AI-assisted systems add another failure surface: context. Long-running agents accumulate instructions, retrieved documents, tool outputs, incident notes, partial plans, stale assumptions, and memory from prior work. None of that looks like CPU saturation or a 500 rate spike, but it can still change production behavior. An agent can remain available, pass health checks, and slowly become less reliable because the context around it has drifted. This talk introduces AI Gardening as an operational discipline for teams building or adopting agentic engineering systems. We will look at practical SRE questions for agent reliability: what context is allowed into a workflow, what should expire, what must be preserved for audit, when should memory be scoped or reset, how do we detect contradictory instructions, and how do we keep an agent's working state reviewable during incidents, deployments, and maintenance tasks? The goal is not to make probabilistic systems pretend to be deterministic. It is to make the operational environment around them maintainable: bounded context windows, explicit memory ownership, reset boundaries, retrieval evaluation, artifact handoffs, and post-run evidence that lets humans understand why an agent behaved the way it did. Attendees will leave with a reliability checklist for agentic workflows: treat context as production input, separate durable knowledge from temporary working state, make memory auditable, design reset paths before drift becomes an incident, and give on-call engineers tools to inspect the agent's state instead of trusting a transcript.",,"Ishan Shah is a Staff Software Engineer based in San Jose, California, with 10+ years of experience designing and delivering distributed systems, cloud-native services, event-driven platforms, real-time data pipelines, billing systems, supply chain platforms, and security analytics infrastructure. His work spans PayPal, Nordstrom, and Securonix, with recurring focus on Java, Kafka, AWS, Kubernetes, observability, CI/CD, and resilient multi-tenant architecture. His public technical work includes writing and speaking on replayable event-driven systems, AI SRE, agent security, and operationally reviewable AI-assisted engineering workflows."
,confirmed,Robbie McKinstry,1,1,Wack Incorporated,Robbie McKinstry.png,https://www.linkedin.com/in/robert-mckinstry/,,,,Overcoming the Trust Deficit with SRE Agents,"Most SRE agents only do half of the job: they wait for an incident to occur, then hand off diagnostics. While that’s better than nothing, it stops short of resolving the incident. The flipside is that no one actually wants an agent to autonomously resolve incidents if it can only deliver 90% of the time. That would mean for the other 10%, the agent has made the wrong call on business-impacting systems, exacerbating conditions and making a postmortem more difficult to conduct. While *coding* agents are allowed to act autonomously since bad output can be caught in review, incident response doesn’t have that luxury, leaving SRE agents to watch instead of act. This talk covers the limitations of bleeding-edge incident response agents, and provides a roadmap toward trustworthy, verified, and independent agent playbooks. Playbooks require agents to show their work to an independent oracle that judges whether the case they’ve made is plausible or flimsy. Only once a check passes does the agent move to the next step in the playbook, with each step gating the tools it's allowed to touch. What you end up with is your existing runbook turned into a state machine, where every transition locks down what the agent can do next. I'll walk through the architecture, what actually counts as evidence to a judge, as well as the weaknesses of this approach.",,"Robbie McKinstry is the founder and CEO of Wack where he’s building MultiTool, an observability tool that provides intelligent, thresholdless alerts on top of your existing telemetry. Before MultiTool Robbie was on the OSS core team at Pulumi, and before that an early employee and research scientist in HashiCorp's office of the CTO. His career has focused on taking hard ideas off paper and turning them into usable developer tools."
,confirmed,Aaron Hunter,1,1,AWS,Aaron Hunter.png,https://www.linkedin.com/in/aaronshunter/,,,,The tokenomics of Model Context Protocol at scale,"Everyone's connecting MCP servers to their AI agents right now. What almost nobody's doing is checking the bill. Every tool you register and every server you connect quietly pads your token count... often before the model does anything useful. This talk digs into the real tokenomics of MCP: why tool schemas are a fixed tax on every request, how that overhead compounds into serious cost and latency at scale, and what you can actually do about it. You'll see how to measure the token cost your MCP setup adds, using live examples, plus practical ways to trim it without losing the tools you rely on. If you're running AI agents in production, or about to be, this is the cost conversation worth having before your invoice has it for you.",,"Aaron Hunter is a Principal Developer Advocate at AWS based in Frisco, TX. With over 15 years of experience spanning system administration, networking, and training, he brings more than a decade of cloud expertise to help Engineers, Developers, Builders, and tech enthusiasts master AWS technologies. His philosophy is simple: always be learning something new, and have fun while doing it! Aaron shares his knowledge through workshops, online courses, mentoring, and live streaming – making complex cloud concepts accessible and enjoyable. When he's not building in the cloud, you'll find him exploring craft beer scenes in new cities or teaming up with friends in Marvel Rivals on his PlayStation, because even superheroes need good teammates!"
,confirmed,Wei-Chin Call,1,1,Grafana Labs,Wei-Chin Call.png,https://www.linkedin.com/in/wei-chincall/,,,,From Thumbs-Down to RCA: Closing the Loop on AI Agents,"Your on-call rotation doesn't page you when an AI agent gives a customer bad advice, but it should.

As LLM-powered agents move from chatbot novelty into production systems that make decisions, recommend actions, and interact directly with users, SRE practices built around traditional services need to evolve to account for non-deterministic, natural-language behavior.

In this talk, I’ll walk through a live AI agent, an intentionally “broken” education assistant, to demonstrate what agent observability looks like in practice. We’ll follow distributed traces across the LLM call and its downstream tool calls, see an automated evaluator catch a harmful response before it reaches a real audience, and trace a deliberate service outage end-to-end through the agent’s error-handling path.

I’ll then close the loop the way an SRE would: a simple thumbs-up/down control on every agent response feeds directly into a conversation-rating signal. A dissatisfied user is no longer just a qualitative complaint. It becomes a queryable, traceable signal that can be correlated with the trace that produced it.

Finally, we’ll explore what familiar SRE concepts such as SLOs, error budgets, and incident response begin to look like when a language model becomes part of the production service.

Attendees will leave with a practical framework for instrumenting and operating AI agents as production dependencies, and a healthy skepticism toward the idea that AI agents somehow don't need SREs.",,"Wei-Chin Call is a Staff Emerging Products Manager at Grafana Labs, where she helps shape the company's next generation of agentic, full-stack observability products. She joined Grafana Labs as a Senior Solutions Engineer, partnering with customers on technical proof-of-concepts and driving adoption of the Grafana Cloud stack.

Prior to Grafana Labs, Wei-Chin managed a Solutions Engineering team at Cribl and held technical evangelism and sales engineering leadership roles at AppDynamics, where she built sales enablement curricula and led cloud-native training initiatives. She holds certifications in OpenTelemetry (OTCA), Kubernetes (CKAD, CKA), and Prometheus (PCA)."
